condition_model,PCSDesc,criticality_model,CRITICAL_SCR
0,0.25,0,0.5604000244
0,0.25,0,0.45310003660000003
0,0.25,0,0.45310003660000003
0,0.25,0,0.45310003660000003
0,0.25,0,0.45310003660000003
0,0.25,0,0.7547999878
0,0.25,0,0.7547999878
0,0.25,0,0.45310003660000003
0,0.25,0,0.45310003660000003
0,0.05,0,0.5988000488
0,0.05,0,0.5988000488
0,0.25,0,0.539
0,0.25,0,0.539
0,0.25,0,0.45310003660000003
0,0.25,0,0.45310003660000003
0,0.25,0,0.45310003660000003
0,0.05,0,0.6832000121999999
0,0.05,0,0.6832000121999999
0,0.05,0,0.6832000121999999
0,0.05,0,0.6832000121999999
0,0.05,0,0.6832000121999999
0,0.05,0,0.6832000121999999
0,0.05,0,0.6832000121999999
0,0.25,0,0.59875
0,0.25,0,0.59875
0,0.05,0,0.6144000244
0,0.25,0,0.5659499512
0,0.25,0,0.5659499512
0,0.25,0,0.615
0,0.25,0,0.615
0,0.25,0,0.45310003660000003
0,0.25,0,0.45310003660000003
0,0.25,0,0.5375999756
0,0.25,0,0.5659499512
0,0.25,0,0.5659499512
0,0.25,0,0.5375999756
0,0.25,0,0.5375999756
0,0.25,0,0.7397000121999999
0,0.25,0,0.7397000121999999
0,0.25,0,0.5727000122
0,0.25,0,0.5727000122
0,0.25,0,0.6198499756
0,0.25,0,0.6198499756
0,0.25,0,0.615
0,0.25,0,0.615
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.37525
0,0.25,0,0.41475
0,0.25,0,0.41475
0,0.25,0,0.41475
0,0.25,0,0.41475
0,0.25,0,0.46739999390000003
0,0.25,0,0.5957000121999999
0,0.25,0,0.46739999390000003
0,0.25,0,0.5029499817
0,0.25,0,0.41475
0,0.25,0,0.41475
0,0.25,0,0.5375999756
0,0.25,0,0.5375999756
0,0.25,0,0.5453999634000001
0,0.25,0,0.5453999634000001
0,0.25,0,0.714
0,0.05,0,0.7552000122
0,0.05,0,0.7552000122
0,0.25,0,0.6365500488
0,0.05,1,1.064
0,0.05,1,1.064
0,0.05,1,1.064
0,0.25,0,0.6624000244
0,0.05,0,0.7552000122
0,0.25,0,0.6365500488
0,0.05,0,0.7276500244
0,0.2,0,0.7727999878
0,0.2,0,0.7727999878
0,0.2,0,0.7727999878
0,0.2,0,0.6466500244
0,0.25,0,0.615
0,0.25,0,0.615
0,0.2,0,0.6466500244
0,0.05,0,0.7552000122
0,0.05,1,1.064
0,0.25,0,0.6624000244
0,0.05,1,1.064
0,0.25,0,0.7966000366
0,0.25,0,0.7966000366
0,0.25,0,0.7966000366
0,0.3,0,0.45425
0,0.2,0,0.7727999878
0,0.2,0,0.7727999878
0,0.25,0,0.714
0,0.25,0,0.714
0,0.25,0,0.585
0,0.25,0,0.585
0,0.05,1,1.064
0,0.05,1,1.064
0,0.25,0,0.6624000244
0,0.25,0,0.6019000244
0,0.25,0,0.5251999512
0,0.2,0,0.6466500244
0,0.2,0,0.6466500244
0,0.2,0,0.6466500244
0,0.25,0,0.8556000366
0,0.25,0,0.67375
0,0.25,0,0.7967999878
0,0.25,0,0.7514000244
0,0.25,0,0.7124000244
0,0.25,0,0.4482000122
0,0.25,0,0.7124000244
0,0.25,0,0.7124000244
0,0.25,0,0.7124000244
0,0.25,0,0.7124000244
0,0.25,0,0.7124000244
0,0.25,0,0.7124000244
0,0.25,0,0.552
0,0.25,0,0.4482000122
0,0.25,0,0.4482000122
0,0.25,0,0.552
0,0.25,0,0.552
0,0.25,0,0.552
0,0.25,0,0.552
0,0.25,0,0.7657000122
0,0.3,0,0.78625
0,0.25,0,0.7657000122
0,0.05,0,0.7023999634
0,0.05,0,0.7023999634
0,0.05,0,0.7023999634
0,0.05,0,0.7023999634
0,0.25,0,0.6486999512
0,0.25,0,0.64
0,0.25,0,0.64
0,0.25,0,0.7566000366
0,0.25,0,0.7133999634
0,0.25,0,0.64
0,0.25,0,0.6624000244
0,0.25,0,0.67375
0,0.25,0,0.69
0,0.25,0,0.7276500244
0,0.25,0,0.6624000244
0,0.25,0,0.6624000244
0,0.25,0,0.615
0,0.05,0,0.7546000366
0,0.05,0,0.7546000366
0,0.05,0,0.7546000366
0,0.25,0,0.6198499756
0,0.25,0,0.6198499756
0,0.25,0,0.7133999634
0,0.25,0,0.64
0,0.25,0,0.7514000244
0,0.25,0,0.7514000244
0,0.25,0,0.6198499756
0,0.05,0,0.7546000366
0,0.05,0,0.7546000366
0,0.3,0,0.78625
0,0.25,0,0.615
0,0.25,0,0.615
0,0.25,0,0.7904000244
0,0.25,0,0.7904000244
0,0.25,0,0.7514000244
0,0.25,0,0.552
0,0.25,0,0.7175999756
0,0.25,0,0.67375
0,0.25,0,0.6734000244
0,0.25,0,0.7514000244
0,0.25,0,0.7727999878
0,0.25,0,0.6734000244
0,0.25,0,0.6734000244
0,0.05,0,0.7023999634
0,0.25,0,0.6486999512
0,0.25,0,0.6486999512
0,0.25,0,0.5411999512
0,0.25,0,0.6486999512
0,0.2,0,0.51
0,0.2,0,0.51
0,0.25,0,0.7133999634
0,0.25,0,0.7133999634
0,0.25,0,0.4896000366
0,0.25,0,0.4896000366
0,0.25,0,0.474
0,0.25,0,0.474
0,0.25,0,0.395
0,0.25,0,0.395
0,0.2,0,0.612
0,0.25,0,0.6474000244
0,0.25,0,0.7967999878
0,0.25,0,0.7967999878
0,0.2,0,0.612
0,0.2,0,0.612
0,0.2,0,0.612
0,0.2,0,0.612
0,0.2,0,0.612
0,0.05,0,0.7023999634
0,0.25,0,0.6145999756
0,0.25,0,0.7168000488
0,0.25,0,0.7566000366
0,0.25,0,0.7124000244
0,0.25,0,0.7124000244
0,0.0,0,0.651
0,0.25,0,0.5858999634000001
0,0.25,0,0.5858999634000001
0,0.25,0,0.5858999634000001
0,0.25,0,0.474
0,0.25,0,0.474
0,0.25,0,0.6734000244
0,0.25,0,0.6734000244
0,0.25,0,0.7727999878
0,0.25,0,0.6070999756
0,0.25,0,0.6624000244
0,0.25,0,0.576
0,0.25,0,0.576
0,0.25,0,0.576
0,0.25,0,0.576
0,0.2,0,0.612
0,0.25,0,0.5244000244
0,0.25,0,0.5244000244
0,0.25,0,0.6187999878
0,0.25,0,0.6191500244
0,0.25,0,0.648
0,0.25,0,0.6537999878
0,0.25,0,0.572
0,0.25,0,0.572
0,0.25,0,0.572
0,0.25,0,0.6191500244
0,0.25,0,0.576
0,0.25,0,0.6537999878
0,0.25,0,0.672
0,0.25,0,0.44099996950000003
0,0.25,0,0.525
0,0.25,0,0.44099996950000003
0,0.3,0,0.5575
0,0.25,0,0.525
0,0.25,0,0.576
0,0.25,0,0.576
0,0.25,0,0.576
0,0.25,0,0.588
0,0.25,0,0.588
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.5370499878
0,0.25,0,0.546
0,0.25,0,0.576
0,0.25,0,0.576
0,0.0,0,0.624
0,0.0,0,0.624
0,0.15,0,0.5575500488
0,0.25,0,0.5265
0,0.05,0,0.585
0,0.25,0,0.5265
0,0.25,0,0.576
0,0.25,0,0.5303999634000001
0,0.25,0,0.5303999634000001
0,0.25,0,0.5303999634000001
0,0.25,0,0.37275
0,0.25,0,0.5370499878
0,0.0,0,0.553
0,0.0,0,0.553
0,0.0,0,0.553
0,0.0,0,0.553
0,0.0,0,0.553
0,0.0,0,0.553
0,0.25,0,0.5303999634000001
0,0.25,0,0.5265
0,0.05,0,0.585
0,0.05,0,0.585
0,0.05,0,0.585
0,0.2,0,0.5137000122
0,0.2,0,0.608
0,0.25,0,0.6191500244
0,0.2,0,0.608
0,0.2,0,0.608
0,0.2,0,0.608
0,0.25,0,0.5039999695
0,0.25,0,0.5039999695
0,0.25,0,0.7843000488
0,0.25,0,0.6830999756
0,0.25,0,0.7843000488
0,0.25,0,0.55
0,0.25,0,0.6191500244
0,0.25,0,0.6577999878
0,0.25,0,0.6577999878
0,0.25,0,0.6191500244
0,0.2,0,0.6913000488000001
0,0.2,0,0.525
0,0.2,0,0.6913000488000001
0,0.2,0,0.58375
0,0.25,0,0.53375
0,0.2,0,0.462
0,0.25,0,0.6830999756
0,0.25,0,0.6830999756
0,0.2,0,0.462
0,0.25,0,0.54
0,0.2,0,0.63
0,0.2,0,0.63
0,0.25,0,0.54
0,0.25,0,0.54
0,0.25,0,0.624
0,0.25,0,0.744
0,0.25,0,0.624
0,0.25,0,0.624
0,0.35,0,0.3958500061
0,0.25,0,0.6
0,0.25,0,0.6191500244
0,0.25,0,0.6577999878
0,0.25,0,0.44375
0,0.2,0,0.6913000488000001
0,0.2,0,0.5137000122
0,0.2,0,0.5137000122
0,0.2,0,0.462
0,0.2,0,0.462
0,0.2,0,0.6913000488000001
0,0.25,0,0.50875
0,0.25,0,0.5641999512
0,0.25,0,0.5641999512
0,0.2,0,0.5137000122
0,0.2,0,0.5137000122
0,0.2,0,0.462
0,0.2,0,0.462
0,0.25,0,0.44375
0,0.25,0,0.54
0,0.25,0,0.54
0,0.25,0,0.73425
0,0.25,0,0.64325
0,0.1,0,0.6271999511999999
0,0.25,0,0.60075
0,0.25,0,0.68975
0,0.25,0,0.6695999756
0,0.25,0,0.6695999756
0,0.25,0,0.4481999817
0,0.25,0,0.4481999817
0,0.25,0,0.4481999817
0,0.1,0,0.86775
0,0.1,0,0.63525
0,0.1,0,0.8085
0,0.1,0,0.62125
0,0.1,0,0.7790999756
0,0.1,0,0.63525
0,0.1,0,0.8404500121999999
0,0.1,0,0.7067999878000001
0,0.1,0,0.95675
0,0.1,0,0.95675
0,0.1,0,0.9266500244
0,0.05,0,0.64
0,0.05,0,0.576
0,0.2,0,0.65275
0,0.1,0,0.8205999756
0,0.1,0,0.6900499878
0,0.15,0,0.7273499756
0,0.1,0,0.608
0,0.25,0,0.496
0,0.1,0,0.608
0,0.25,0,0.5675
0,0.25,0,0.5129000244
0,0.25,0,0.5129000244
0,0.25,0,0.519
0,0.25,0,0.5129000244
0,0.25,0,0.519
0,0.25,0,0.519
0,0.25,0,0.519
0,0.25,0,0.5129000244
0,0.25,0,0.5129000244
0,0.05,0,0.64875
0,0.05,0,0.64875
0,0.05,0,0.64875
0,0.05,0,0.64875
0,0.25,0,0.476
0,0.1,0,0.913
0,0.1,0,0.801
0,0.1,0,0.95675
0,0.1,0,0.95675
0,0.1,0,0.95675
0,0.1,1,1.012650024
0,0.1,0,0.62125
0,0.1,0,0.75075
0,0.25,0,0.419
0,0.25,0,0.419
0,0.25,0,0.5719499512
0,0.25,0,0.5586000365999999
0,0.25,0,0.4896000366
0,0.2,0,0.684
0,0.1,0,0.8205999756
0,0.1,0,0.8179500732
0,0.1,0,0.7646500244
0,0.15,0,0.5595
0,0.1,0,0.608
0,0.1,0,0.7455
0,0.35,0,0.4692000122
0,0.25,0,0.6133500366
0,0.35,0,0.5303999634000001
0,0.35,0,0.5208000488
0,0.35,0,0.6511000365999999
0,0.35,0,0.74025
0,0.35,0,0.7190999755999999
0,0.35,0,0.7190999755999999
0,0.35,0,0.78575
0,0.35,0,0.5922000122
0,0.25,0,0.4319999695
0,0.35,0,0.6556500244
0,0.25,0,0.8346000365999999
0,0.25,0,0.5604000244
0,0.25,0,0.5748000488
0,0.25,0,0.5875999756
0,0.1,0,0.95675
0,0.25,0,0.6771500244
0,0.25,0,0.60075
0,0.2,0,0.558
0,0.25,0,0.7006999512
0,0.1,0,0.756
0,0.1,0,0.8014499512
0,0.35,0,0.7190999755999999
0,0.35,0,0.7190999755999999
0,0.25,0,0.826000061
0,0.25,0,0.4968000183
0,0.25,0,0.4968000183
0,0.25,0,0.6985999756
0,0.35,0,0.54875
0,0.1,0,0.7257999878000001
0,0.25,0,0.522
0,0.25,0,0.522
0,0.3,0,0.551
0,0.25,0,0.3924000244
0,0.25,0,0.45810000609999996
0,0.25,0,0.5071499939
0,0.1,0,0.7448999634000001
0,0.25,0,0.5978000488
0,0.25,0,0.5978000488
0,0.25,0,0.54625
0,0.1,0,0.5889000244
0,0.25,0,0.4523999939
0,0.1,0,0.76475
0,0.0,0,0.666
0,0.05,0,0.5017999878
0,0.05,0,0.47880001829999996
0,0.25,0,0.446
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,0,0.73
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,1,1.056
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,1,1.056
0,0.1,0,0.73
0,0.1,0,0.73
0,0.1,0,0.73
0,0.25,0,0.5089500122
0,0.25,0,0.5089500122
0,0.15,0,0.7656000366
0,0.1,0,0.73
0,0.1,1,1.056
0,0.1,0,0.73
0,0.1,1,1.056
0,0.1,0,0.73
0,0.15,0,0.4886499939
0,0.05,0,0.44875
0,0.05,0,0.5026000366
0,0.25,0,0.5507999878000001
0,0.25,0,0.4692000122
0,0.3,0,0.438
0,0.3,0,0.438
0,0.3,0,0.438
0,0.3,0,0.438
0,0.35,0,0.515
0,0.25,0,0.726
0,0.25,0,0.4630499878
0,0.25,0,0.4630499878
0,0.25,0,0.4630499878
0,0.35,0,0.40860000609999997
0,0.35,0,0.40860000609999997
0,0.25,0,0.726
0,0.25,0,0.47380001829999996
0,0.25,0,0.618
0,0.25,0,0.618
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.25,0,0.651
0,0.25,0,0.5641999512
0,0.0,0,0.5152000122
0,0.35,0,0.4975
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.595
0,0.25,0,0.648
0,0.05,0,0.74375
0,0.25,0,0.5355
0,0.05,0,0.74375
0,0.2,0,0.828
0,0.05,0,0.7625
0,0.05,0,0.7625
0,0.05,0,0.7625
0,0.25,0,0.7413999634
0,0.25,0,0.583
0,0.05,0,0.7625
0,0.05,0,0.7625
0,0.25,0,0.583
0,0.25,0,0.583
0,0.05,0,0.7625
0,0.05,0,0.7625
0,0.25,0,0.3476499939
0,0.05,0,0.633
0,0.25,0,0.5163499756
0,0.25,0,0.5163499756
0,0.25,0,0.3340499878
0,0.25,0,0.3340499878
0,0.25,0,0.5210499878
0,0.3,0,0.54
0,0.25,0,0.54
0,0.25,0,0.6644000244
0,0.25,0,0.6918999634
0,0.25,0,0.55
0,0.25,0,0.56
0,0.25,0,0.56
0,0.25,0,0.56
0,0.25,0,0.563
0,0.25,0,0.56
0,0.05,0,0.6911500244
0,0.25,0,0.648
0,0.25,0,0.648
0,0.25,0,0.6336500244
0,0.25,0,0.6864000244
0,0.25,0,0.6864000244
0,0.2,0,0.828
0,0.2,0,0.828
0,0.2,0,0.828
0,0.15,0,0.7332000122
0,0.15,0,0.7332000122
0,0.25,0,0.528
0,0.25,0,0.528
0,0.25,0,0.528
0,0.25,0,0.6170999756
0,0.25,0,0.56
0,0.15,0,0.7332000122
0,0.25,0,0.7413999634
0,0.25,0,0.5163499756
0,0.05,0,0.7625
0,0.25,0,0.7237999878000001
0,0.05,0,0.7625
0,0.25,0,0.583
0,0.25,0,0.6170999756
0,0.05,0,0.7625
0,0.25,0,0.6864000244
0,0.25,0,0.56
0,0.25,0,0.53
0,0.25,0,0.6170999756
0,0.25,0,0.6170999756
0,0.25,0,0.595
0,0.25,0,0.48875
0,0.25,0,0.665
0,0.25,0,0.665
0,0.25,0,0.665
0,0.25,0,0.48875
0,0.25,0,0.665
0,0.25,0,0.54
0,0.25,0,0.54
0,0.05,0,0.456
0,0.25,0,0.3340499878
0,0.25,0,0.6644000244
0,0.15,0,0.5646500244
0,0.25,0,0.6644000244
0,0.25,0,0.6644000244
0,0.25,0,0.6336500244
0,0.25,0,0.4000499878
0,0.25,0,0.4332000122
0,0.25,0,0.4611499939
0,0.25,0,0.4189500122
0,0.25,0,0.4000499878
0,0.25,0,0.4000499878
0,0.25,0,0.5210499878
0,0.25,0,0.618
0,0.25,0,0.618
0,0.25,0,0.34675
0,0.25,0,0.34675
0,0.25,0,0.34675
0,0.25,0,0.618
0,0.25,0,0.618
0,0.25,0,0.618
0,0.25,0,0.618
0,0.25,0,0.5344499511999999
0,0.05,0,0.6871500244000001
0,0.15,0,0.6980999756
0,0.25,0,0.5727000122
0,0.25,0,0.5727000122
0,0.25,0,0.5727000122
0,0.25,0,0.5092499695
0,0.3,0,0.4675
0,0.25,0,0.5092499695
0,0.25,0,0.5092499695
0,0.15,0,0.6980999756
0,0.25,0,0.5092499695
0,0.25,0,0.5092499695
0,0.25,0,0.6305
0,0.25,0,0.4714499817
0,0.25,0,0.5344499511999999
0,0.25,0,0.6265999756
0,0.25,0,0.6265999756
0,0.05,0,0.5244000244
0,0.25,0,0.6003000488
0,0.25,0,0.5853499756
0,0.25,0,0.5853499756
0,0.05,0,0.8386000365999999
0,0.25,0,0.5853499756
0,0.05,0,0.8386000365999999
0,0.25,0,0.6731999512
0,0.25,0,0.6731999512
0,0.05,0,0.8386000365999999
0,0.05,0,0.8386000365999999
0,0.05,0,0.8386000365999999
0,0.05,0,0.8386000365999999
0,0.25,0,0.6731999512
0,0.25,0,0.6731999512
0,0.25,0,0.6731999512
0,0.25,0,0.4189500122
0,0.25,0,0.5853499756
0,0.05,0,0.8386000365999999
0,0.25,0,0.6731999512
0,0.25,0,0.7267000121999999
0,0.25,0,0.5853499756
0,0.25,0,0.5842000122
0,0.25,0,0.6302000122
0,0.05,0,0.585
0,0.05,0,0.585
0,0.25,0,0.7075999756
0,0.25,0,0.6302000122
0,0.25,0,0.7075999756
0,0.25,0,0.7075999756
0,0.25,0,0.49244998170000004
0,0.25,0,0.49244998170000004
0,0.25,0,0.49244998170000004
0,0.25,0,0.49244998170000004
0,0.25,0,0.5480999756
0,0.25,0,0.5480999756
0,0.25,0,0.5480999756
0,0.25,0,0.5480999756
0,0.25,0,0.5480999756
0,0.25,0,0.49244998170000004
0,0.25,0,0.49244998170000004
0,0.25,0,0.5480999756
0,0.25,0,0.56175
0,0.25,0,0.48639999390000005
0,0.05,0,0.6871500244000001
0,0.25,0,0.5344499511999999
0,0.05,0,0.6871500244000001
0,0.05,0,0.6871500244000001
0,0.25,0,0.4714499817
0,0.25,0,0.6302000122
0,0.25,0,0.6616999512
0,0.25,0,0.6616999512
0,0.25,0,0.6616999512
0,0.25,0,0.6616999512
0,0.25,0,0.4958999939
0,0.25,0,0.41580001829999996
0,0.25,0,0.5853499756
0,0.25,0,0.5853499756
0,0.25,0,0.7075999756
0,0.25,0,0.56175
0,0.25,0,0.8380999756
0,0.25,0,0.8380999756
0,0.25,0,0.4714499817
0,0.25,0,0.6731999512
0,0.25,0,0.6731999512
0,0.25,0,0.6731999512
0,0.25,0,0.6731999512
0,0.25,0,0.7267000121999999
0,0.25,0,0.5853499756
0,0.25,0,0.7267000121999999
0,0.25,0,0.7267000121999999
0,0.25,0,0.7075999756
0,0.25,0,0.5480999756
0,0.25,0,0.6302000122
0,0.25,0,0.7075999756
0,0.25,0,0.5480999756
0,0.25,0,0.8380999756
0,0.25,0,0.4956500244
0,0.25,0,0.4075500183
0,0.05,0,0.6108000488
0,0.05,0,0.6108000488
0,0.25,0,0.5836999512
0,0.25,0,0.5836999512
0,0.25,0,0.5344499511999999
0,0.25,0,0.6731999512
0,0.25,0,0.5480999756
0,0.25,0,0.6003000488
0,0.25,0,0.6003000488
0,0.25,0,0.6731999512
0,0.25,0,0.4714499817
0,0.25,0,0.4851000061
0,0.25,0,0.48639999390000005
0,0.25,0,0.48639999390000005
0,0.25,0,0.509
0,0.25,0,0.6731999512
0,0.25,0,0.522
0,0.25,0,0.49244998170000004
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.05,0,0.5475
0,0.25,0,0.3932999878
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.5453999634000001
0,0.25,0,0.5453999634000001
0,0.25,0,0.4347000122
0,0.25,0,0.365
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.546
0,0.25,0,0.4496500244
0,0.25,0,0.35550003049999995
0,0.25,0,0.41475
0,0.25,0,0.35550003049999995
0,0.25,0,0.41475
0,0.25,0,0.41475
0,0.25,0,0.41475
0,0.25,0,0.4496500244
0,0.25,0,0.5858000488
0,0.05,0,0.5481000366
0,0.05,0,0.5481000366
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.25,0,0.5858000488
0,0.25,0,0.5858000488
0,0.05,0,0.585
0,0.05,0,0.585
0,0.25,0,0.3932999878
0,0.25,0,0.3932999878
0,0.05,0,0.5481000366
0,0.05,0,0.5481000366
