condition_model,PCSDesc,criticality_model,CRITICAL_SCR
0,0.05,0,0.5481000366
0,0.05,0,0.5481000366
0,0.25,0,0.3887000122
0,0.05,0,0.5481000366
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.4347000122
0,0.3,0,0.4015
0,0.25,0,0.5915
0,0.25,0,0.41975
0,0.25,0,0.3968999634
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.25,0,0.365
0,0.05,0,0.6108000488
0,0.25,0,0.3285
0,0.25,0,0.3285
0,0.25,0,0.3887000122
0,0.25,0,0.3887000122
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.25,0,0.8380999756
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.3,0,0.4938999939
0,0.05,0,0.5292000121999999
0,0.05,0,0.5292000121999999
0,0.05,0,0.5292000121999999
0,0.05,0,0.5292000121999999
0,0.05,0,0.5292000121999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.685
0,0.25,0,0.685
0,0.25,0,0.41975
0,0.25,0,0.49244998170000004
0,0.25,0,0.49244998170000004
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.6656000366
0,0.25,0,0.6656000366
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.685
0,0.25,0,0.685
0,0.25,0,0.8380999756
0,0.25,0,0.3932999878
0,0.25,0,0.3932999878
0,0.25,0,0.37714999390000004
0,0.25,0,0.37714999390000004
0,0.05,0,0.6871500244000001
0,0.05,0,0.6871500244000001
0,0.3,0,0.5344499511999999
0,0.05,0,0.8386000365999999
0,0.25,0,0.546
0,0.25,0,0.41580001829999996
0,0.25,0,0.41580001829999996
0,0.05,0,0.5133000488
0,0.05,0,0.5133000488
0,0.05,0,0.5133000488
0,0.25,0,0.35489999390000004
0,0.05,0,0.546
0,0.05,0,0.51
0,0.05,0,0.4515
0,0.05,0,0.5133000488
0,0.05,0,0.5133000488
0,0.05,0,0.5133000488
0,0.05,0,0.5133000488
0,0.05,0,0.47739999390000004
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.41975
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.5858000488
0,0.25,0,0.5858000488
0,0.25,0,0.5858000488
0,0.25,0,0.6108000488
0,0.25,0,0.4913999634
0,0.25,0,0.6108000488
0,0.25,0,0.4913999634
0,0.25,0,0.6108000488
0,0.25,0,0.6108000488
0,0.25,0,0.5102999878
0,0.25,0,0.5303999634000001
0,0.25,0,0.5303999634000001
0,0.25,0,0.5303999634000001
0,0.25,0,0.5102999878
0,0.25,0,0.5102999878
0,0.25,0,0.5303999634000001
0,0.25,0,0.3768000183
0,0.25,0,0.3768000183
0,0.25,0,0.5102999878
0,0.25,0,0.5102999878
0,0.25,0,0.5102999878
0,0.25,0,0.5102999878
0,0.25,0,0.5102999878
0,0.25,0,0.5102999878
0,0.25,0,0.5102999878
0,0.05,0,0.8398500365999999
0,0.05,0,0.8398500365999999
0,0.15,0,0.6616999512
0,0.05,0,0.8398500365999999
0,0.05,0,0.8398500365999999
0,0.25,0,0.7308000488
0,0.25,0,0.485
0,0.15,0,0.582
0,0.25,0,0.6003000488
0,0.25,0,0.6003000488
0,0.25,0,0.40410000609999996
0,0.25,0,0.68125
0,0.25,0,0.68125
0,0.25,0,0.68125
0,0.25,0,0.7133999634
0,0.25,0,0.381
0,0.25,0,0.7133999634
0,0.05,0,0.6785999756
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.05,0,0.822
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.25,0,0.5344499511999999
0,0.05,0,0.822
0,0.25,0,0.63625
0,0.25,0,0.63625
0,0.25,0,0.63625
0,0.25,0,0.63625
0,0.25,0,0.45810000609999996
0,0.25,0,0.7802999878000001
0,0.25,0,0.4032000122
0,0.25,0,0.3681000061
0,0.25,0,0.3681000061
0,0.25,0,0.7802999878000001
0,0.25,0,0.7802999878000001
0,0.25,0,0.7802999878000001
0,0.25,0,0.42944998170000004
0,0.25,0,0.42944998170000004
0,0.25,0,0.42944998170000004
0,0.25,0,0.49244998170000004
0,0.25,0,0.5544000244
0,0.25,0,0.64
0,0.15,0,0.582
0,0.15,0,0.582
0,0.25,0,0.5061000060999999
0,0.25,0,0.6722999878
0,0.25,0,0.6722999878
0,0.05,0,0.6785999756
0,0.05,0,0.6785999756
0,0.25,0,0.49244998170000004
0,0.25,0,0.63625
0,0.15,0,0.9284500121999999
0,0.15,0,0.6616999512
0,0.25,0,0.7046999512
0,0.25,0,0.6003000488
0,0.25,0,0.5508000488
0,0.25,0,0.5480999756
0,0.25,0,0.63625
0,0.25,0,0.49244998170000004
0,0.25,0,0.45810000609999996
0,0.25,0,0.45810000609999996
0,0.25,0,0.5544000244
0,0.25,0,0.63625
0,0.25,0,0.63625
0,0.25,0,0.381
0,0.25,0,0.5508000488
0,0.05,0,0.6616999512
0,0.25,0,0.7802999878000001
0,0.25,0,0.7308000488
0,0.25,0,0.63625
0,0.25,0,0.63625
0,0.25,0,0.6722999878
0,0.35,0,0.28985000609999995
0,0.25,0,0.6785999756
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.2,0,0.5453999634000001
0,0.2,0,0.5453999634000001
0,0.2,0,0.5453999634000001
0,0.2,0,0.5453999634000001
0,0.3,0,0.325
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.25,0,0.49244998170000004
0,0.25,0,0.49244998170000004
0,0.25,0,0.5061000060999999
0,0.25,0,0.4716000366
0,0.05,0,0.822
0,0.05,0,0.822
0,0.25,0,0.4716000366
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.25,0,0.5388000488
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.05,0,0.5475
0,0.25,0,0.63625
0,0.25,0,0.63625
0,0.25,0,0.63625
0,0.25,0,0.5544000244
0,0.25,0,0.5544000244
0,0.25,0,0.5544000244
0,0.25,0,0.5544000244
0,0.2,0,0.5453999634000001
0,0.2,0,0.5453999634000001
0,0.05,0,0.4074000244
0,0.25,0,0.3928499756
0,0.25,0,0.3928499756
0,0.25,0,0.3928499756
0,0.25,0,0.4913999634
0,0.25,0,0.4913999634
0,0.0,0,0.4432999878
0,0.05,0,0.57
0,0.05,0,0.57
0,0.25,0,0.6734000244
0,0.25,0,0.5858999634000001
0,0.05,0,0.57
0,0.05,0,0.57
0,0.05,0,0.57
0,0.05,0,0.56575
0,0.05,0,0.56575
0,0.05,0,0.56575
0,0.05,0,0.56575
0,0.05,0,0.56575
0,0.25,0,0.36375
0,0.25,0,0.3783000183
0,0.05,0,0.56575
0,0.05,0,0.56575
0,0.05,0,0.56575
0,0.05,0,0.56575
0,0.05,0,0.4432999878
0,0.0,0,0.4432999878
0,0.25,0,0.4592000122
0,0.25,0,0.4592000122
0,0.05,0,0.4432999878
0,0.05,0,0.57
0,0.05,0,0.57
0,0.0,0,0.6075
0,0.0,0,0.6075
0,0.0,0,0.6075
0,0.25,0,0.6117999878
0,0.25,0,0.6117999878
0,0.25,0,0.6117999878
0,0.25,0,0.6117999878
0,0.2,0,0.5369000244
0,0.2,0,0.5369000244
0,0.2,0,0.5369000244
0,0.2,0,0.5369000244
0,0.25,0,0.675
0,0.05,0,0.5408499756
0,0.05,0,0.5408499756
0,0.25,0,0.43364999390000003
0,0.0,0,0.6555
0,0.0,0,0.6555
0,0.0,0,0.6555
0,0.0,0,0.6555
0,0.0,0,0.6555
0,0.0,0,0.6555
0,0.0,0,0.6555
0,0.0,0,0.6555
0,0.25,0,0.6187999878
0,0.25,0,0.6187999878
0,0.25,0,0.6187999878
0,0.05,0,0.6117999878
0,0.25,0,0.6187999878
0,0.25,0,0.6187999878
0,0.25,0,0.6187999878
0,0.25,0,0.675
0,0.25,0,0.675
0,0.25,0,0.675
0,0.05,0,0.5408499756
0,0.25,0,0.6187999878
0,0.25,0,0.6187999878
0,0.25,0,0.6187999878
0,0.25,0,0.6187999878
0,0.25,0,0.4236000061
0,0.25,0,0.5537999268
0,0.25,0,0.585
0,0.0,0,0.6555
0,0.25,0,0.675
0,0.0,0,0.6555
0,0.25,0,0.5244000244
0,0.25,0,0.4588500061
0,0.0,0,0.6555
0,0.25,0,0.3717000122
0,0.25,0,0.585
0,0.05,0,0.6018000488
0,0.0,0,0.6075
0,0.05,0,0.6117999878
0,0.25,0,0.6187999878
0,0.05,0,0.4947000122
0,0.05,0,0.6195
0,0.25,0,0.48824996950000005
0,0.25,0,0.5292000121999999
0,0.25,0,0.5292000121999999
0,0.25,0,0.637
0,0.25,0,0.637
0,0.05,0,0.74925
0,0.05,0,0.74925
0,0.05,0,0.74925
0,0.05,0,0.4947000122
0,0.0,0,0.6075
0,0.05,0,0.5624000244
0,0.05,0,0.4947000122
0,0.05,0,0.4947000122
0,0.05,0,0.4947000122
0,0.05,0,0.4947000122
0,0.05,0,0.4947000122
0,0.05,0,0.4947000122
0,0.25,0,0.4756000366
0,0.25,0,0.42625
0,0.25,0,0.47789999390000004
0,0.25,0,0.637
0,0.05,0,0.74925
0,0.25,0,0.4756000366
0,0.25,0,0.45360003660000003
0,0.25,0,0.47789999390000004
0,0.25,0,0.47789999390000004
0,0.0,0,0.4603500061
0,0.0,0,0.4432999878
0,0.0,0,0.4432999878
0,0.0,0,0.4432999878
0,0.25,0,0.637
0,0.25,0,0.637
0,0.1,0,0.64
0,0.1,0,0.64
0,0.15,0,0.6555
0,0.25,0,0.5175
0,0.15,0,0.6555
0,0.15,0,0.6555
0,0.25,0,0.5175
0,0.25,0,0.5175
0,0.25,0,0.5175
0,0.25,0,0.5175
0,0.1,0,0.63525
0,0.1,0,0.7
0,0.1,0,0.5624000244
0,0.1,0,0.5624000244
0,0.1,0,0.5624000244
0,0.1,0,0.4947000122
0,0.1,0,0.4947000122
0,0.1,0,0.4947000122
0,0.1,0,0.4947000122
0,0.0,0,0.5865
0,0.0,0,0.5865
0,0.0,0,0.5865
0,0.25,0,0.5251999512
0,0.25,0,0.581
0,0.25,0,0.5858999634000001
0,0.25,0,0.5395
0,0.25,0,0.5166000366
0,0.0,0,0.61225
0,0.0,0,0.61225
0,0.0,0,0.61225
0,0.15,0,0.5824000244
0,0.15,0,0.5824000244
0,0.05,0,0.64875
0,0.05,0,0.64875
0,0.25,0,0.39014999390000005
0,0.25,0,0.39014999390000005
0,0.25,0,0.44114999390000004
0,0.25,0,0.39014999390000005
0,0.05,0,0.64875
0,0.05,0,0.64875
0,0.25,0,0.5352000121999999
0,0.25,0,0.5352000121999999
0,0.15,0,0.5824000244
0,0.25,0,0.39014999390000005
0,0.25,0,0.39014999390000005
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.39014999390000005
0,0.25,0,0.446
0,0.25,0,0.446
0,0.25,0,0.5129000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.5129000244
0,0.25,0,0.5278499756
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.6164000244
0,0.25,0,0.39014999390000005
0,0.25,0,0.39014999390000005
0,0.25,0,0.5395
0,0.1,0,0.7455
0,0.1,0,0.8307000121999999
0,0.1,0,0.78
0,0.1,0,0.6170999756
0,0.1,0,0.64
0,0.05,0,0.5595
0,0.05,0,0.6018000488
0,0.05,0,0.6195
0,0.05,0,0.6018000488
0,0.05,0,0.74925
0,0.25,0,0.7308000488
0,0.05,0,0.574
0,0.25,0,0.5348499756
0,0.05,0,0.5060000305
0,0.05,0,0.5060000305
0,0.05,0,0.5060000305
0,0.25,0,0.352
0,0.25,0,0.352
0,0.25,0,0.352
0,0.25,0,0.456
0,0.25,0,0.456
0,0.25,0,0.456
0,0.25,0,0.456
0,0.25,0,0.48735000609999996
0,0.2,0,0.5039999695
0,0.25,0,0.34380001829999995
0,0.25,0,0.5348499756
0,0.25,0,0.3249000244
0,0.25,0,0.3249000244
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.05,0,0.6409000244
0,0.25,0,0.304
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.5348499756
0,0.2,0,0.3629000244
0,0.25,0,0.508
0,0.25,0,0.44
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.05,0,0.5060000305
0,0.05,0,0.5060000305
0,0.25,0,0.352
0,0.25,0,0.352
0,0.25,0,0.46169998170000004
0,0.25,0,0.5156999512
0,0.25,0,0.46169998170000004
0,0.25,0,0.46169998170000004
0,0.25,0,0.46169998170000004
0,0.2,0,0.5039999695
0,0.2,0,0.4487999573
0,0.25,0,0.456
0,0.25,0,0.456
0,0.2,0,0.4487999573
0,0.2,0,0.4487999573
0,0.2,0,0.4487999573
0,0.2,0,0.4487999573
0,0.2,0,0.4487999573
0,0.25,0,0.48735000609999996
0,0.25,0,0.48735000609999996
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.418
0,0.25,0,0.32775003049999996
0,0.25,0,0.45840005489999996
0,0.25,0,0.45840005489999996
0,0.05,0,0.4445999451
0,0.05,0,0.4445999451
0,0.05,0,0.4445999451
0,0.05,0,0.4445999451
0,0.05,0,0.4445999451
0,0.25,0,0.45840005489999996
0,0.05,0,0.4445999451
0,0.25,0,0.45840005489999996
0,0.25,0,0.45840005489999996
0,0.25,0,0.382
0,0.25,0,0.45840005489999996
0,0.25,0,0.3105
0,0.25,0,0.3105
0,0.25,0,0.32775003049999996
0,0.25,0,0.6912000121999999
0,0.25,0,0.42625
0,0.25,0,0.4913999634
0,0.25,0,0.3783000183
0,0.35,0,0.4232000427
0,0.25,0,0.3795
0,0.25,0,0.42639996339999997
0,0.25,0,0.382
0,0.25,0,0.3105
0,0.25,0,0.4458999634
0,0.35,0,0.4775
0,0.05,0,0.7377999268
0,0.35,0,0.4157999878
0,0.35,0,0.4443999634
0,0.25,0,0.4458999634
0,0.25,0,0.4603500061
0,0.25,0,0.382
0,0.35,0,0.4836499939
0,0.25,0,0.42639996339999997
0,0.25,0,0.5732999878
0,0.05,0,0.567
0,0.25,0,0.3737500305
0,0.35,0,0.4283999634
0,0.05,0,0.7202999878
0,0.25,0,0.5102999878
0,0.25,0,0.49275
0,0.25,0,0.5251999512
0,0.25,0,0.45625
0,0.25,0,0.4913999634
0,0.25,0,0.42625
0,0.25,0,0.5656000365999999
0,0.35,0,0.3590999756
0,0.25,0,0.36375
0,0.05,0,0.5408499756
0,0.05,0,0.822
0,0.25,0,0.45625
0,0.25,0,0.45625
0,0.25,0,0.3505500183
0,0.25,0,0.4592000122
0,0.25,0,0.4956000061
0,0.25,0,0.4956000061
0,0.25,0,0.49275
0,0.25,0,0.4725
0,0.25,0,0.5388000488
0,0.25,0,0.4692999878
0,0.25,0,0.4332000122
0,0.25,0,0.5911500244
0,0.35,0,0.3978000183
0,0.25,0,0.3978000183
0,0.25,0,0.493
0,0.3,0,0.4047999878
0,0.15,0,0.5244000244
0,0.25,0,0.3263999939
0,0.25,0,0.43035000609999996
0,0.3,0,0.2960999756
0,0.3,0,0.40589999390000003
0,0.35,0,0.2551999969
0,0.25,0,0.41975
0,0.2,0,0.438
0,0.25,0,0.41975
0,0.35,0,0.29520001220000003
0,0.25,0,0.3874499817
0,0.35,0,0.29520001220000003
0,0.25,0,0.32775003049999996
0,0.25,0,0.279
0,0.25,0,0.329
0,0.05,0,0.4965999451
0,0.3,0,0.5282000121999999
0,0.25,0,0.6259000244
0,0.35,0,0.5405500488
0,0.25,0,0.384
0,0.25,0,0.384
0,0.25,0,0.4262999878
0,0.25,0,0.4262999878
0,0.25,0,0.4247999878
0,0.25,0,0.4262999878
0,0.25,0,0.4262999878
0,0.25,0,0.4262999878
0,0.25,0,0.4247999878
0,0.25,0,0.4262999878
0,0.25,0,0.4262999878
0,0.25,0,0.4262999878
0,0.25,0,0.4262999878
0,0.25,0,0.4247999878
0,0.25,0,0.4247999878
0,0.25,0,0.7017999878000001
0,0.25,0,0.7017999878000001
0,0.25,0,0.7017999878000001
0,0.25,0,0.7017999878000001
0,0.25,0,0.48875
0,0.25,0,0.48875
0,0.25,0,0.7017999878000001
0,0.25,0,0.7017999878000001
0,0.25,0,0.32325
0,0.25,0,0.32325
0,0.25,0,0.7017999878000001
0,0.25,0,0.48875
0,0.25,0,0.4932000122
0,0.25,0,0.4932000122
0,0.35,0,0.417
0,0.25,0,0.544
0,0.25,0,0.5885
0,0.25,0,0.576
0,0.25,0,0.5885
0,0.25,0,0.544
0,0.25,0,0.4630499878
0,0.25,0,0.4630499878
0,0.25,0,0.3969000244
0,0.25,0,0.4630499878
0,0.25,0,0.4630499878
0,0.3,0,0.33075
0,0.25,0,0.3969000244
0,0.25,0,0.3969000244
0,0.25,0,0.29520001220000003
0,0.25,0,0.369
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.548
0,0.25,0,0.5885
0,0.25,0,0.548
0,0.35,0,0.4503999939
0,0.35,0,0.4503999939
0,0.35,0,0.2398499908
0,0.35,0,0.2398499908
0,0.35,0,0.2398499908
0,0.25,0,0.726
0,0.25,0,0.594
0,0.35,0,0.5337999878
0,0.35,0,0.27675
0,0.25,0,0.548
0,0.25,0,0.548
0,0.25,0,0.548
0,0.25,0,0.5885
0,0.25,0,0.5885
0,0.25,0,0.548
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.369
0,0.25,0,0.576
0,0.25,0,0.544
0,0.25,0,0.3969000244
0,0.25,0,0.3969000244
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.5885
0,0.25,0,0.3969000244
0,0.25,0,0.382
0,0.25,0,0.548
0,0.25,0,0.54
0,0.25,0,0.382
0,0.25,0,0.382
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.25,0,0.544
0,0.25,0,0.54
0,0.25,0,0.54
0,0.05,0,0.6383999634
0,0.25,0,0.4802000122
0,0.25,0,0.4802000122
0,0.35,0,0.325
0,0.35,0,0.325
0,0.35,0,0.5044500122
0,0.35,0,0.56525
0,0.35,0,0.29520001220000003
0,0.25,0,0.4458999634
0,0.25,0,0.3951999512
0,0.25,0,0.67125
0,0.25,0,0.6175500488
0,0.25,0,0.47739999390000004
0,0.05,0,0.4432999878
0,0.05,0,0.4603500061
0,0.25,0,0.5628000488
0,0.25,0,0.5628000488
0,0.25,0,0.5628000488
0,0.25,0,0.5628000488
0,0.25,0,0.4014000244
0,0.05,0,0.5575
0,0.35,0,0.39014999390000005
0,0.25,0,0.6225
0,0.25,0,0.5829000244
0,0.25,0,0.6225
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.25,0,0.5048999939000001
0,0.15,0,0.921
0,0.15,0,0.921
0,0.25,0,0.5048999939000001
0,0.05,0,0.8235
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.05,0,0.4745
0,0.15,0,0.921
0,0.25,0,0.6225
0,0.25,0,0.5428000488
0,0.25,0,0.6225
0,0.25,0,0.6225
0,0.25,0,0.38325
0,0.25,0,0.38325
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.15,0,0.4913999634
0,0.15,0,0.4913999634
0,0.15,0,0.4913999634
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.438
0,0.25,0,0.438
0,0.25,0,0.42639996339999997
0,0.05,0,0.48639999390000005
0,0.25,0,0.4913999634
0,0.25,0,0.42639996339999997
0,0.05,0,0.5481000366
0,0.05,0,0.52925
0,0.05,0,0.5481000366
0,0.05,0,0.52925
0,0.05,0,0.52925
0,0.05,0,0.5481000366
0,0.05,0,0.48639999390000005
0,0.0,0,0.537
0,0.25,0,0.4653999634
0,0.0,0,0.5175
0,0.0,0,0.5175
0,0.0,0,0.48300003049999995
0,0.0,0,0.5175
0,0.0,0,0.537
0,0.0,0,0.48300003049999995
0,0.0,0,0.48300003049999995
0,0.0,0,0.53475
0,0.0,0,0.537
0,0.05,0,0.6527999878
0,0.25,0,0.418
0,0.05,0,0.6409000244
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.3,0,0.438
0,0.25,0,0.45625
0,0.05,0,0.46125
0,0.05,0,0.5348000488
0,0.05,0,0.5348000488
0,0.35,0,0.4189500122
0,0.35,0,0.4189500122
0,0.05,0,0.49814999390000003
0,0.05,0,0.4796999817
0,0.05,0,0.4796999817
0,0.15,0,0.5858999634000001
0,0.05,0,0.4796999817
0,0.25,0,0.4913999634
0,0.35,0,0.5641999512
0,0.35,0,0.4773999634
0,0.05,0,0.55125
0,0.05,0,0.55125
0,0.3,0,0.32775003049999996
0,0.25,0,0.33210000609999996
0,0.05,0,0.4832999878
0,0.05,0,0.5183999634
0,0.0,0,0.5548999634
0,0.0,0,0.576
0,0.0,0,0.537
0,0.0,0,0.537
0,0.0,0,0.537
0,0.0,0,0.537
0,0.05,0,0.6582999878000001
0,0.05,0,0.6582999878000001
0,0.05,0,0.5920999755999999
0,0.05,0,0.4428000183
0,0.05,0,0.4796999817
